Date,Well_Name,Basin,Well_Type,Well_Depth_Ft,Oil_Production_BBL,Water_Cut_Percentage,Gas_Production_MCF,Oil_Price_USD,Gas_Price_USD,Revenue_USD,Operating_Cost_USD,Maintenance_Cost_USD,Equipment_Purchase_USD,Net_Income_USD,Reservoir_Pressure_PSI,Well_Head_Temperature_F,Porosity_Percentage,Permeability_mD,Formation_Volume_Factor,Gas_Oil_Ratio,Well_Lease_Cost_USD,Salary_Cost_USD,Insurance_Cost_USD,Environmental_Compliance_Cost_USD,Water_Disposal_Cost_USD,Chemical_Treatment_Cost_USD,Pump_Efficiency_Percentage,Pump_Power_Usage_KWh,Tubing_Pressure_PSI,Casing_Pressure_PSI,Wellhead_Temperature_F,Artificial_Lift_Power_KWh,Last_Workover_Days,Next_Maintenance_Days,Equipment_Runtime_Hours,Downtime_Hours,Oil_Cut_Percentage,Gas_Oil_Ratio_SCF_BBL,Water_Oil_Ratio,Liquid_Rate_BBL_Day,Environmental_Risk_Score,Equipment_Risk_Score,Financial_Risk_Score,Overall_Risk_Score,Oil_Production_BBL_30D_Avg,Gas_Production_MCF_30D_Avg,Net_Income_USD_30D_Avg,Production_Decline_Rate
2023-10-18,Well_Joker,Bakken,Vertical,8000,731.77,14.55,332.57,68.15,3.58,51060.87,10930.1,1340.16,0,38790.6,1185.97,93.57,7.73,30.1,0.746,630.29,3125.16,4674.98,1111.4,877.57,641.8,499.19,92.48,67.21,644.87,306.24,60.02,98.01,365.0,30.0,24.64,0.18,85.45,0.45,0.17,838.21,3.25,3.85,2.16,3.74,643.6763333333332,323.69800000000004,33416.02966666667,0.42058161205156086
2023-10-19,Well_Joker,Bakken,Vertical,8000,567.83,16.87,292.69,71.83,3.44,41794.27,11647.15,1337.4,0,28809.73,1254.9,90.72,7.59,30.79,0.796,621.05,3189.8,5202.88,1112.5,1009.66,606.79,525.52,94.22,61.27,643.56,318.06,64.52,92.61,365.0,30.0,23.88,1.11,83.13,0.52,0.2,663.6,3.13,1.18,4.78,4.0,641.5016666666667,323.491,33339.10133333333,-0.11293195025932634
2023-10-20,Well_Joker,Bakken,Vertical,8000,631.99,12.72,297.93,73.23,3.44,47305.58,12700.0,1089.48,0,33516.1,1250.41,88.98,7.15,32.67,0.718,637.41,3346.67,5956.87,1342.92,929.07,626.32,498.15,91.22,50.52,620.15,330.84,58.29,96.31,365.0,30.0,23.28,0.01,87.28,0.47,0.15,712.4,2.21,3.62,4.95,2.32,638.0026666666666,321.916,33172.04033333333,0.024942832584615937
2023-10-21,Well_Joker,Bakken,Vertical,8000,586.82,2.64,313.47,67.12,3.56,40503.26,11939.13,1359.48,0,27204.65,1244.19,86.97,7.74,30.28,0.765,647.6,3304.47,5263.07,1261.87,964.55,635.43,509.74,94.38,60.99,636.73,333.74,68.58,100.03,365.0,30.0,24.75,0.0,97.36,0.53,0.03,602.31,4.08,4.36,1.48,4.61,636.7056666666667,320.7556666666667,33103.471666666665,-0.06209343583678284
2023-10-22,Well_Joker,Bakken,Vertical,8000,690.21,6.78,307.51,67.41,3.59,47631.19,11752.91,1335.88,0,34542.4,1199.41,83.63,7.53,29.1,0.763,676.56,3114.4,5298.11,1261.42,910.1,663.96,504.92,94.9,65.47,616.72,313.39,71.53,91.97,365.0,30.0,23.41,0.28,93.22,0.45,0.07,737.04,3.24,4.91,3.18,1.05,640.1923333333333,320.4676666666666,33205.14633333333,0.24904540436851907
2023-10-23,Well_Joker,Bakken,Vertical,8000,610.39,9.12,346.36,71.9,3.46,45085.54,10732.62,1371.13,0,32981.79,1306.92,83.17,7.21,33.27,0.788,646.11,2986.15,4501.04,1081.15,976.25,649.01,539.02,95.64,58.69,647.25,328.26,69.41,100.57,365.0,30.0,24.1,0.64,90.88,0.57,0.1,666.04,3.12,2.68,4.91,4.06,637.2363333333334,321.731,33100.664000000004,-0.0225314671876502
2023-10-24,Well_Joker,Bakken,Vertical,8000,651.56,15.32,316.66,71.3,3.55,47580.63,11258.73,1236.82,0,35085.08,1266.22,76.39,7.61,31.62,0.734,636.47,3206.45,4743.36,1187.94,1003.8,637.0,480.18,96.94,65.49,668.39,349.07,69.24,92.14,365.0,30.0,23.83,0.0,84.68,0.49,0.18,751.35,3.74,1.86,2.54,1.77,638.7543333333334,321.69066666666663,33325.445,-0.037790740604002115
2023-10-25,Well_Joker,Bakken,Vertical,8000,601.98,9.88,360.22,71.82,3.48,44487.93,12178.86,1267.5,0,31041.57,1249.46,83.42,7.69,30.45,0.872,640.27,3467.38,5185.01,1374.48,998.36,662.43,491.2,95.48,66.07,673.76,332.42,70.93,100.55,365.0,30.0,23.71,0.0,90.12,0.6,0.11,661.45,1.31,1.15,4.85,1.93,638.2463333333333,322.55766666666665,33304.317,-0.11335316817391816
2023-10-26,Well_Joker,Bakken,Vertical,8000,615.69,9.65,296.34,66.27,3.53,41847.97,11239.63,1214.13,0,29394.21,1302.52,86.52,7.69,34.82,0.739,623.15,3062.56,4799.43,1230.89,961.27,636.54,548.94,94.72,51.23,645.63,321.31,74.85,98.31,365.0,30.0,24.12,0.24,90.35,0.48,0.11,675.13,4.02,2.26,4.52,3.84,636.7346666666667,320.83466666666664,33033.382666666665,-0.08519679657667556
2023-10-27,Well_Joker,Bakken,Vertical,8000,579.43,16.98,323.09,68.03,3.61,40585.19,12087.85,1141.22,0,27356.12,1259.16,87.62,7.79,30.04,0.785,639.26,3413.92,5237.88,1364.51,940.41,617.75,513.38,98.07,58.58,627.95,316.1,71.65,93.29,365.0,30.0,24.03,0.0,83.02,0.56,0.2,677.85,3.93,3.78,2.89,4.34,636.054,320.0926666666666,32980.976,-0.19475520102283317
2023-10-28,Well_Joker,Bakken,Vertical,8000,684.24,17.63,339.59,69.0,3.41,48370.37,12319.23,1209.82,0,34841.32,1326.35,90.43,7.62,30.99,0.807,665.4,3443.04,5321.1,1380.77,992.73,652.01,529.58,93.31,54.28,642.05,321.16,73.16,98.43,365.0,30.0,23.48,0.0,82.37,0.5,0.21,804.9,1.15,2.56,2.82,1.08,637.8350000000002,320.59066666666666,32980.401666666665,0.09520455855048349
2023-10-29,Well_Joker,Bakken,Vertical,8000,601.45,12.54,303.2,61.75,3.41,38173.72,12304.73,1348.04,0,24520.95,1292.6,89.21,7.45,30.83,0.696,653.17,3390.07,5417.47,1367.4,1022.16,581.54,526.09,94.97,60.01,642.6,304.92,72.76,91.1,365.0,30.0,23.47,0.71,87.46,0.5,0.14,676.89,3.27,4.08,3.29,2.21,633.678,319.7293333333334,32508.563333333335,0.0478953237159383
2023-10-30,Well_Joker,Bakken,Vertical,8000,623.83,12.13,365.39,72.03,3.36,46162.17,11998.07,1194.3,0,32969.8,1275.89,78.97,7.81,31.0,0.775,636.15,3189.67,5357.79,1320.24,1018.21,587.55,524.61,96.49,67.41,657.17,327.19,70.63,106.13,365.0,30.0,23.71,0.0,87.87,0.59,0.14,699.51,1.7,1.58,2.12,1.03,632.9393333333334,321.95533333333333,32474.756999999998,0.025344751072467808
2023-10-31,Well_Joker,Bakken,Vertical,8000,677.02,13.74,308.82,73.63,3.49,50926.58,11193.11,1197.36,0,38536.12,1255.09,84.36,8.08,30.23,0.807,626.95,3000.35,4893.31,1202.8,920.04,655.25,521.36,97.72,60.44,633.44,331.51,68.04,97.09,365.0,30.0,24.88,0.14,86.26,0.46,0.16,770.06,3.63,4.07,4.51,4.43,636.8783333333334,320.7336666666667,32938.61466666667,0.0781259952863238
2023-11-01,Well_Joker,Bakken,Vertical,8000,623.41,9.63,318.64,64.87,3.37,41514.6,10993.29,1291.22,0,29230.09,1318.33,91.48,7.71,33.45,0.762,617.28,3052.56,4426.42,1355.7,988.19,672.18,498.24,98.1,57.46,641.27,324.09,63.08,110.7,365.0,30.0,24.26,0.0,90.37,0.51,0.11,683.44,3.19,1.32,3.86,3.78,635.4653333333333,319.6766666666667,32789.199,0.03293953904528357
2023-11-02,Well_Joker,Bakken,Vertical,8000,580.23,6.21,346.26,68.28,3.34,40774.8,11478.91,1248.88,0,28047.01,1326.36,81.07,7.79,32.92,0.759,622.31,2815.97,5207.72,1383.5,953.4,628.0,490.32,96.18,53.03,655.83,326.67,69.19,100.88,365.0,30.0,25.43,0.0,93.79,0.6,0.07,616.25,1.19,4.29,2.73,3.84,631.6886666666667,320.68133333333327,32548.99266666667,-0.18217567796132383
2023-11-03,Well_Joker,Bakken,Vertical,8000,742.0,7.4,321.47,66.51,3.37,50433.87,11755.76,1281.85,0,37396.26,1313.28,88.29,7.66,34.6,0.711,644.43,2978.91,5477.97,1204.17,917.79,673.98,502.94,94.11,75.24,626.17,315.36,69.64,110.28,365.0,30.0,24.36,0.54,92.6,0.43,0.08,796.91,1.73,4.33,2.58,2.91,636.5606666666666,321.389,32778.23466666667,0.12620475070198078
2023-11-04,Well_Joker,Bakken,Vertical,8000,680.36,7.88,293.66,75.61,3.5,52469.88,12139.08,1172.39,0,39158.41,1308.79,90.24,7.68,31.79,0.828,626.08,3207.45,5456.68,1246.63,1040.16,668.79,519.37,94.17,58.65,628.78,323.68,72.09,92.08,365.0,30.0,25.04,0.0,92.12,0.43,0.09,733.96,3.68,2.46,4.69,1.95,636.3813333333334,319.6176666666667,32951.0,0.0005146983132602312
2023-11-05,Well_Joker,Bakken,Vertical,8000,678.89,5.75,327.18,67.88,3.55,47244.44,12250.66,1149.77,0,33844.01,1287.82,82.88,7.78,31.41,0.763,625.14,3137.43,5618.27,1359.6,934.55,644.74,556.07,95.51,60.86,628.81,294.96,66.67,91.26,365.0,30.0,24.06,0.29,94.25,0.48,0.06,717.91,3.44,3.93,2.69,4.02,635.2333333333333,318.97100000000006,32640.941333333332,0.0553897335447564
2023-11-06,Well_Joker,Bakken,Vertical,8000,585.2,11.38,323.34,72.09,3.46,43306.01,11556.37,1153.1,0,30596.54,1263.21,87.8,7.78,31.48,0.856,637.44,2997.51,5168.11,1355.77,945.4,587.77,501.81,95.12,61.54,646.26,320.76,73.98,96.77,365.0,30.0,23.89,0.87,88.62,0.55,0.13,651.83,2.87,4.09,3.26,3.32,631.913,319.9706666666667,32299.54366666667,-0.08103015075376874
2023-11-07,Well_Joker,Bakken,Vertical,8000,556.32,11.16,341.0,70.54,3.53,40446.26,11811.36,1358.43,0,27276.48,1281.58,89.6,7.7,29.28,0.882,646.97,3410.66,5103.97,1263.08,897.0,621.03,515.62,95.19,67.33,640.27,346.6,76.86,95.97,365.0,30.0,24.44,0.63,88.84,0.61,0.13,618.39,1.34,4.57,4.28,4.92,628.9566666666667,320.4316666666667,32040.664666666664,-0.18112368812281965
2023-11-08,Well_Joker,Bakken,Vertical,8000,685.6,14.53,278.59,75.23,3.46,52541.9,11680.44,1318.13,0,39543.33,1254.11,92.3,7.69,32.15,0.771,628.77,3248.4,5088.68,1367.03,857.74,604.84,513.75,95.02,59.11,629.95,326.35,76.06,92.51,365.0,30.0,24.13,0.44,85.47,0.41,0.17,785.24,2.95,3.44,3.04,1.71,631.6706666666666,318.2273333333333,32351.756666666664,0.0439284354777314
2023-11-09,Well_Joker,Bakken,Vertical,8000,704.19,19.64,310.45,68.03,3.52,48999.11,12382.11,1299.69,0,35317.3,1328.14,91.27,7.32,30.42,0.71,652.54,3447.38,5412.51,1364.6,987.8,669.39,500.43,98.63,69.12,659.55,327.13,69.69,100.51,365.0,30.0,24.3,0.59,80.36,0.44,0.24,842.52,1.78,3.29,1.93,3.15,635.2246666666667,318.52466666666663,32542.529,0.17802833865868162
2023-11-10,Well_Joker,Bakken,Vertical,8000,531.13,14.41,325.86,71.32,3.57,39043.65,11520.61,1302.77,0,26220.27,1219.5,85.39,7.78,31.57,0.789,647.64,3527.61,4601.38,1306.7,961.66,652.87,470.39,100.03,67.41,597.35,322.26,65.06,98.65,365.0,30.0,23.48,0.05,85.59,0.61,0.17,607.65,4.7,1.26,4.48,3.08,630.7606666666667,318.505,32265.067666666666,-0.11011141827929971
2023-11-11,Well_Joker,Bakken,Vertical,8000,633.71,9.53,371.33,74.61,3.35,48525.28,12028.42,1193.38,0,35303.48,1267.65,82.54,7.66,29.7,0.719,648.6,3288.71,5473.79,1149.25,975.91,633.84,506.92,95.23,70.52,593.42,302.5,63.16,97.07,365.0,30.0,22.78,0.0,90.47,0.59,0.11,694.12,1.16,4.27,3.71,1.83,631.336,320.9046666666666,32352.730999999996,-0.020465260066465762
2023-11-12,Well_Joker,Bakken,Vertical,8000,671.85,8.96,234.64,70.0,3.42,47831.71,11873.36,1299.67,0,34658.68,1265.48,90.44,7.77,31.86,0.712,619.28,3542.17,5009.78,1270.27,907.37,650.22,493.55,96.15,66.43,618.49,319.57,71.96,102.83,365.0,30.0,23.66,0.1,91.04,0.35,0.1,732.05,1.76,4.39,4.35,2.77,634.7403333333333,318.44266666666664,32533.67166666667,0.10262259568043053
2023-11-13,Well_Joker,Bakken,Vertical,8000,609.33,14.85,304.7,74.46,3.59,46464.23,11426.93,1364.9,0,33672.4,1216.9,88.53,7.49,32.44,0.775,652.68,3021.08,5206.4,1171.87,851.43,655.51,520.64,95.47,63.4,628.78,325.06,60.88,91.23,365.0,30.0,24.09,0.8,85.15,0.5,0.17,699.84,3.65,4.06,2.29,2.39,632.9216666666667,317.7866666666667,32518.124,-0.07850402274514545
2023-11-14,Well_Joker,Bakken,Vertical,8000,637.07,13.26,334.45,67.57,3.42,44190.48,12296.57,1255.34,0,30638.57,1290.55,82.48,7.88,33.93,0.702,662.21,3376.11,5428.24,1365.29,981.23,656.06,489.64,91.11,63.19,652.81,313.29,70.83,90.23,365.0,30.0,23.9,0.0,86.74,0.52,0.15,721.53,3.23,1.38,2.24,3.42,631.7636666666668,318.3403333333333,32329.91,-0.04289234097533123
2023-11-15,Well_Joker,Bakken,Vertical,8000,652.62,7.42,320.17,65.09,3.62,43638.29,11405.58,1480.31,0,30752.4,1219.19,81.09,7.59,35.06,0.739,622.84,3287.12,4817.98,1224.34,878.18,686.22,511.74,94.59,70.01,648.88,326.13,70.12,96.27,365.0,30.0,24.84,0.0,92.58,0.49,0.08,701.08,3.35,2.57,1.8,4.66,634.2206666666666,319.852,32361.847333333335,-0.08283208724492652
2023-11-16,Well_Joker,Bakken,Vertical,8000,610.26,12.17,344.58,74.46,3.72,46721.48,12571.15,1295.92,0,32854.41,1237.21,90.59,8.01,30.12,0.812,662.39,3459.58,5759.83,1196.55,993.81,629.93,531.45,92.72,62.0,635.83,314.64,70.91,97.54,365.0,30.0,24.64,0.0,87.83,0.56,0.14,684.53,4.7,4.66,4.57,1.9,634.546,320.00533333333334,32470.00266666667,-0.02046516107285601
2023-11-17,Well_Joker,Bakken,Vertical,8000,637.76,17.1,368.59,72.31,3.42,47377.35,11650.98,1266.64,0,34459.74,1225.81,89.14,7.83,33.01,0.774,627.59,3176.06,5124.9,1285.17,932.9,639.16,492.79,95.91,65.08,650.23,315.55,70.57,99.25,365.0,30.0,24.35,0.24,82.9,0.58,0.21,746.83,2.14,4.39,3.44,1.43,631.4123333333334,321.20599999999996,32325.64066666667,0.028462692103013998
2023-11-18,Well_Joker,Bakken,Vertical,8000,590.25,0.0,328.24,69.58,3.3,42152.88,11686.01,1139.25,0,29327.62,1271.68,80.73,7.88,32.57,0.787,623.81,3255.58,5106.5,1269.51,904.99,641.65,507.78,92.34,52.6,635.32,338.09,78.41,100.69,365.0,30.0,23.84,0.55,100.0,0.56,0.0,590.25,4.2,4.91,1.12,3.79,632.1596666666667,322.39099999999996,32342.90366666667,-0.15590544424900254
2023-11-19,Well_Joker,Bakken,Vertical,8000,634.57,14.99,310.43,70.4,3.47,45751.06,11966.71,1315.3,0,32469.05,1263.59,80.75,7.8,33.94,0.697,648.72,2998.29,5518.21,1359.16,928.4,648.79,513.86,94.85,62.84,610.25,311.37,79.64,93.11,365.0,30.0,23.82,0.0,85.01,0.49,0.18,729.69,3.18,4.13,4.2,4.28,632.2456666666668,322.80766666666665,32308.001999999997,-0.024173830137323216
2023-11-20,Well_Joker,Bakken,Vertical,8000,645.59,17.26,320.28,72.82,3.6,48165.04,12332.91,1420.79,0,34411.34,1292.04,80.64,7.85,28.98,0.756,636.23,3448.44,5380.57,1285.33,994.36,692.18,532.03,91.0,66.76,654.04,327.64,71.9,99.39,365.0,30.0,24.01,0.0,82.74,0.5,0.21,757.02,1.49,2.43,4.22,2.97,634.2046666666666,323.0346666666667,32548.225,0.1718398315544909
2023-11-21,Well_Joker,Bakken,Vertical,8000,612.6,16.82,305.37,68.89,3.34,43221.64,11991.04,1335.0,0,29895.59,1223.49,92.42,7.85,33.96,0.835,652.06,3138.84,5604.73,1202.57,926.51,606.61,511.78,97.06,77.34,603.35,307.29,80.4,96.03,365.0,30.0,24.42,0.14,83.18,0.5,0.2,715.65,4.41,4.97,4.27,1.85,631.6176666666667,322.9633333333333,32393.331333333335,-0.06745216239667529
2023-11-22,Well_Joker,Bakken,Vertical,8000,657.38,15.51,324.72,66.61,3.52,44930.91,11750.29,1294.34,0,31886.28,1305.69,89.58,7.64,31.98,0.892,660.04,3291.58,5155.79,1256.38,878.92,629.38,538.24,96.96,71.19,641.17,312.65,66.13,93.47,365.0,30.0,24.42,0.09,84.49,0.49,0.18,759.35,4.11,2.12,1.1,4.16,633.184,322.242,32356.814333333332,0.06752192270217616
2023-11-23,Well_Joker,Bakken,Vertical,8000,646.99,1.86,315.77,68.94,3.74,45784.49,11900.61,1301.54,0,32582.34,1262.43,85.24,7.96,29.85,0.747,639.51,3068.06,5384.41,1313.77,996.35,644.37,493.65,96.08,55.13,643.9,306.48,78.83,95.95,365.0,30.0,23.36,0.0,98.14,0.49,0.02,659.05,1.12,3.27,4.77,3.85,633.0316666666666,322.21233333333333,32273.38966666667,0.04701103667022677
2023-11-24,Well_Joker,Bakken,Vertical,8000,601.59,12.67,321.38,72.23,3.39,44542.41,11460.77,1437.76,0,31643.88,1310.54,94.15,7.65,32.73,0.717,603.59,3025.01,5343.15,990.18,985.73,603.34,513.36,94.54,61.11,650.83,314.57,62.01,97.55,365.0,30.0,23.92,0.21,87.33,0.53,0.15,677.84,3.03,4.72,3.0,4.56,633.0186666666666,320.91766666666666,32293.466666666667,-0.024501378303875443
2023-11-25,Well_Joker,Bakken,Vertical,8000,654.97,10.8,296.39,68.93,3.49,46181.58,12103.14,1109.86,0,32968.58,1234.83,85.53,7.49,32.0,0.748,650.01,3087.09,5507.54,1369.41,977.28,646.87,514.95,95.68,66.07,681.02,324.24,72.05,103.66,365.0,30.0,23.25,0.02,89.2,0.45,0.12,725.7,4.51,3.01,4.95,4.08,634.328,320.9193333333333,32412.612333333334,-0.09638122042409947
2023-11-26,Well_Joker,Bakken,Vertical,8000,625.69,11.01,319.66,68.46,3.44,43934.7,12055.7,1275.5,0,30603.5,1272.54,86.21,7.49,37.66,0.769,643.71,3175.51,5512.97,1154.29,969.69,714.46,528.78,95.71,64.14,651.0,330.23,77.73,102.47,365.0,30.0,23.92,0.44,88.99,0.51,0.12,694.6,1.92,2.72,2.76,2.72,635.8700000000001,320.805,32520.858333333334,-0.007628865979381394
2023-11-27,Well_Joker,Bakken,Vertical,8000,548.07,7.91,304.92,69.18,3.55,38997.86,11257.07,1200.07,0,26540.72,1321.2,92.75,7.67,34.32,0.827,634.24,3220.96,4721.44,1226.09,926.93,673.84,487.81,92.37,69.32,654.9,309.49,71.2,84.45,365.0,30.0,24.59,0.0,92.09,0.56,0.09,591.44,2.12,3.26,4.58,4.81,631.331,319.64933333333335,32244.17166666667,-0.2649571503292517
2023-11-28,Well_Joker,Bakken,Vertical,8000,621.31,7.22,361.51,69.25,3.39,44251.3,12355.37,1236.78,0,30659.15,1237.38,90.42,7.65,30.46,0.66,676.94,3610.04,5486.17,1185.21,943.79,621.78,508.38,94.64,65.31,637.4,319.97,68.43,96.79,365.0,30.0,23.64,0.43,92.78,0.58,0.08,666.18,4.24,3.62,1.49,2.18,631.993,321.59299999999996,32448.778333333332,0.07614098900147215
2023-11-29,Well_Joker,Bakken,Vertical,8000,576.44,14.21,333.81,71.09,3.63,42190.59,11971.65,1395.83,0,28823.11,1212.06,93.92,7.79,28.39,0.79,645.42,3559.33,5014.68,1338.04,943.83,604.26,511.51,93.29,61.79,612.22,317.88,72.96,99.09,365.0,30.0,22.72,0.0,85.79,0.58,0.17,658.33,3.26,3.32,4.22,1.83,630.4133333333334,320.54033333333336,32310.555333333334,-0.1000577646636378
2023-11-30,Well_Joker,Bakken,Vertical,8000,618.81,11.08,331.83,71.62,3.64,45527.27,11363.26,1262.4,0,32901.61,1245.74,86.5,7.17,28.85,0.752,640.08,3071.32,4838.61,1271.47,998.12,669.72,514.02,93.73,62.65,644.61,317.16,70.28,93.02,365.0,30.0,23.99,0.22,88.92,0.54,0.12,687.36,4.6,3.08,1.04,3.59,628.473,321.30733333333336,32122.738333333335,-0.019691401051897928
2023-12-01,Well_Joker,Bakken,Vertical,8000,536.53,10.14,344.22,71.41,3.37,39473.44,11630.28,1213.43,0,26629.73,1257.37,94.31,7.47,31.46,0.768,659.97,3153.29,4943.75,1280.8,1022.12,693.16,537.16,94.16,66.23,647.43,322.81,80.09,88.93,365.0,30.0,23.24,0.0,89.86,0.64,0.11,590.94,3.34,3.76,3.95,3.43,625.577,322.15999999999997,32036.059666666668,-0.11589163892825372
2023-12-02,Well_Joker,Bakken,Vertical,8000,569.16,12.09,313.01,71.26,3.6,41685.02,11755.4,1294.87,0,28634.75,1272.13,89.79,7.67,33.71,0.723,671.41,2963.74,5340.32,1401.37,892.5,634.03,523.44,96.41,65.91,644.8,316.38,76.36,97.36,365.0,30.0,24.62,0.0,87.91,0.55,0.14,637.95,3.86,2.21,1.39,2.51,625.2080000000001,321.0516666666667,32055.651,-0.12097484131029057
2023-12-03,Well_Joker,Bakken,Vertical,8000,716.04,10.99,321.59,70.75,3.41,51756.44,11436.59,1404.43,0,38915.42,1248.49,93.99,7.76,30.37,0.846,614.23,3248.91,4843.29,1212.75,995.16,642.14,494.34,94.62,68.29,645.27,311.16,74.11,93.98,365.0,30.0,23.7,0.0,89.01,0.45,0.12,794.71,1.05,4.07,4.11,4.01,624.3426666666667,321.0556666666667,32106.289666666664,0.09170745094451815
2023-12-04,Well_Joker,Bakken,Vertical,8000,688.05,13.64,306.79,73.48,3.53,51641.25,12386.02,1334.91,0,37920.32,1307.23,95.17,7.51,35.83,0.756,629.56,3277.46,5612.07,1364.48,1010.36,614.66,506.99,94.48,57.67,652.18,335.44,62.91,102.0,365.0,30.0,25.03,0.0,86.36,0.45,0.16,781.87,1.47,3.25,2.86,3.01,624.599,321.4933333333333,32065.020000000004,0.0814825293535153
2023-12-05,Well_Joker,Bakken,Vertical,8000,660.43,11.11,305.87,72.22,3.44,48748.47,11635.71,1351.24,0,35761.52,1239.45,94.68,7.59,32.75,0.75,640.51,3140.58,5160.28,1222.92,933.02,663.13,515.78,94.94,63.45,607.35,333.47,78.16,85.23,365.0,30.0,24.66,0.1,88.89,0.46,0.13,733.83,4.02,2.28,3.74,4.09,623.9836666666666,320.783,32128.937,0.06867425039240116
2023-12-06,Well_Joker,Bakken,Vertical,8000,599.13,11.31,345.51,73.37,3.38,45125.72,11885.81,1261.6,0,31978.31,1328.61,88.65,7.84,31.01,0.692,633.52,3466.02,5051.9,1283.3,901.18,637.0,546.41,95.68,66.56,607.97,327.48,68.45,89.37,365.0,30.0,23.51,0.16,88.69,0.58,0.13,666.91,4.74,3.51,3.99,1.51,624.448,321.522,32174.996,-0.035450374305723176
2023-12-07,Well_Joker,Bakken,Vertical,8000,685.45,16.9,294.59,64.76,3.45,45405.93,12157.54,1454.37,0,31794.02,1306.77,89.51,7.99,31.45,0.803,628.52,3101.58,5718.87,1147.36,1042.22,640.9,506.61,91.77,58.29,629.36,311.1,68.56,89.1,365.0,30.0,23.9,0.7,83.1,0.43,0.2,801.27,3.67,1.92,3.75,2.94,628.7523333333334,319.975,32325.58066666667,-0.025158574394857247
2023-12-08,Well_Joker,Bakken,Vertical,8000,676.08,15.39,312.09,71.1,3.55,49176.99,11344.09,1173.3,0,36659.6,1239.77,89.21,8.03,29.47,0.715,622.43,3033.05,4977.85,1221.91,970.32,620.94,520.02,97.8,68.3,619.5,308.66,74.13,88.31,365.0,30.0,23.73,0.0,84.61,0.46,0.18,780.1,4.35,2.42,2.55,2.98,628.4350000000001,321.09166666666664,32229.456333333335,0.12419561349540231
2023-12-09,Well_Joker,Bakken,Vertical,8000,739.63,18.3,326.8,72.29,3.51,54615.17,11456.74,1443.88,0,41714.55,1228.4,90.64,7.68,32.97,0.677,628.83,3142.33,5071.27,1167.16,953.5,603.97,518.51,95.18,64.05,608.26,314.15,72.0,94.97,365.0,30.0,23.84,0.0,81.7,0.44,0.22,874.98,4.19,2.9,2.84,1.64,629.6163333333333,321.63666666666666,32442.698,0.19951022526394313
2023-12-10,Well_Joker,Bakken,Vertical,8000,584.84,16.06,350.36,76.88,3.75,46276.1,12539.42,1311.4,0,32425.28,1309.02,103.36,7.47,32.92,0.751,647.31,3352.07,5539.54,1437.57,1016.94,667.67,525.63,93.78,62.58,644.24,340.7,70.12,89.65,365.0,30.0,24.49,0.04,83.94,0.6,0.19,678.77,4.16,4.31,1.27,1.56,631.4066666666666,322.4533333333333,32649.531666666666,-0.08752769369987834
2023-12-11,Well_Joker,Bakken,Vertical,8000,760.42,12.92,316.35,73.27,3.35,56775.67,12209.48,1171.31,0,43394.88,1302.5,102.2,7.86,32.42,0.763,677.41,3316.77,5466.11,1272.2,989.94,623.74,540.72,96.08,61.6,638.84,312.77,69.16,86.67,365.0,30.0,24.65,0.07,87.08,0.42,0.15,858.63,3.12,4.4,2.15,3.14,635.6303333333333,320.62066666666664,32919.245,0.2766436102343697
2023-12-12,Well_Joker,Bakken,Vertical,8000,682.52,11.48,300.03,70.83,3.41,49365.98,12730.76,1351.03,0,35284.2,1225.47,82.66,7.62,33.13,0.789,599.63,3576.76,5598.44,1377.64,989.81,679.89,508.22,91.5,67.09,632.61,324.55,75.33,99.47,365.0,30.0,23.02,0.01,88.52,0.44,0.13,760.87,3.59,1.54,2.95,4.37,635.9860000000001,322.80033333333336,32940.09566666667,0.13647262554948725
2023-12-13,Well_Joker,Bakken,Vertical,8000,694.19,20.55,337.43,66.93,3.48,47636.73,11980.96,1195.17,0,34460.61,1310.48,100.41,7.83,33.81,0.715,640.34,3431.9,5363.73,1128.29,937.22,622.22,497.6,92.32,70.37,634.38,323.73,65.77,89.9,365.0,30.0,23.97,0.63,79.45,0.49,0.26,836.88,3.47,1.42,4.78,1.93,638.8146666666667,323.8913333333333,32966.36933333333,0.10472962220312554
2023-12-14,Well_Joker,Bakken,Vertical,8000,669.49,19.71,298.72,72.79,3.53,49786.68,11605.57,1172.64,0,37008.47,1319.69,96.33,7.98,30.99,0.769,623.42,3193.04,4979.6,1310.52,958.12,658.66,505.63,93.95,64.43,632.92,315.36,66.44,88.11,365.0,30.0,24.57,0.69,80.29,0.45,0.25,801.46,2.91,2.59,3.25,1.11,639.8953333333334,322.70033333333333,33178.69933333333,0.029952924525399327
2023-12-15,Well_Joker,Bakken,Vertical,8000,605.34,18.39,337.9,68.05,3.52,42382.93,12453.04,1403.26,0,28526.63,1280.32,93.8,7.71,37.51,0.755,649.77,3462.45,5330.3,1501.02,993.32,654.51,511.44,94.1,69.74,636.23,316.52,77.7,92.69,365.0,30.0,24.1,1.49,81.61,0.56,0.23,716.69,1.08,1.51,1.95,4.01,638.3193333333332,323.29133333333334,33104.507,0.01626794258373221
